_id,comment_number,comment_text,Name
64df0e7eabdfc5db9e164b9d,13007,Dove andare alone? Come?,Alone
64df0e7eabdfc5db9e164b9e,13008,I am your fan,Alone
64df0e7eabdfc5db9e164b9f,13009,I  love you all and thank you for the rest of Myself,Alone
64df0e7eabdfc5db9e164ba0,13010,"I don't know what to say about tomorrow, but terrifying and wonderful garden awate me. And all of us are not alone.",Alone
64df0e7eabdfc5db9e164ba1,13011,What are doing this,Alone
64df0e7eabdfc5db9e164ba2,13012,When the alan Walker,Alone
64df0e7eabdfc5db9e164ba3,13013,Hi,Alone
64df0e7eabdfc5db9e164ba4,13014,My god... WHAT NOSTALGIA I WAS LISTENING TO THAT AT 7 YEARS OLD Who else feels nostalgic about this song?,Alone
64df0e7eabdfc5db9e164ba5,13015,💋♥️,Alone
64df0e7eabdfc5db9e164ba6,13016,I m Alone 🥺😢,Alone
64df0e7eabdfc5db9e164ba7,13017,this used to my by favourite song when I was like 7. I haven’t heard it in years,Alone
64df0e7eabdfc5db9e164ba8,13018,Gracias Alan Walker!! \nPor este temazo😍,Alone
64df0e7eabdfc5db9e164ba9,13019,Good edit this is like motivation to cyber security 🤩,Alone
64df0e7eabdfc5db9e164baa,13020,I love this song 🎵❤️😊,Alone
64df0e7eabdfc5db9e164bab,13021,Legends are watching in 2021,Alone
64df0e7eabdfc5db9e164bac,13022,Me encanta no paro de escucharla 🔥😗,Alone
64df0e7eabdfc5db9e164bad,13023,I'm sad 😞😖😣😭 I love this song so much and Faded...😓,Alone
64df0e7eabdfc5db9e164bae,13024,Yes support mask wearing,Alone
64df0e7eabdfc5db9e164baf,13025,I thought I was alone when my \nSister's hamster died but this showed me that I'm not,Alone
64df0e7eabdfc5db9e164bb0,13026,"i, m like",Alone
64df0e7eabdfc5db9e164bb1,13027,What 1.2M impossible😨,Alone
64df0e7eabdfc5db9e164bb2,13028,2022,Alone
64df0e7eabdfc5db9e164bb3,13029,2016 was the best year !!,Alone
64df0e7eabdfc5db9e164bb4,13030,Indo solo boos🗿,Alone
64df0e7eabdfc5db9e164bb5,13031,Who listens to this song in 2021? 💥💥,Alone
64df0e7eabdfc5db9e164bb6,13032,Alone is not just a song its so much relatable🖤🤍,Alone
64df0e7eabdfc5db9e164bb7,13033,Legends film,Alone
64df0e7eabdfc5db9e164bb8,13034,goooddddddddddddd,Alone
64df0e7eabdfc5db9e164bb9,13035,Pro joke,Alone
64df0e7eabdfc5db9e164bba,13036,love from  Bangladesh,Alone
64df0e7eabdfc5db9e164bbb,13037,good,Alone
64df0e7eabdfc5db9e164bbc,13038,This song changed my life. Getting friendly with guys.,Alone
64df0e7eabdfc5db9e164bbd,13039,Alguien escucha esto en 2021 aun que sean antiguas son una joya de musica,Alone
64df0e7eabdfc5db9e164bbe,13040,Resipi masakan Chef rindumu🥲,Alone
64df0e7eabdfc5db9e164bbf,13041,Nooo la cancion de clash royale,Alone
64df0e7eabdfc5db9e164bc0,13042,even though the song was 5 years ago but I still listen,Alone
64df0e7eabdfc5db9e164bc1,13043,Gm,Alone
64df0e7eabdfc5db9e164bc2,13044,Hi,Alone
64df0e7eabdfc5db9e164bc3,13045,When I listen to this music I remember the best part of my life,Alone
64df0e7eabdfc5db9e164bc4,13046,Tu eres  el  cantante que me inspira,Alone
64df0e7eabdfc5db9e164bc5,13047,How does he make such wonderful music? I like Alan Walker,Alone
64df0e7eabdfc5db9e164bc6,13048,I know i'm not Alone✊💪Thank you Alan Walker😍😘,Alone
64df0e7eabdfc5db9e164bc7,13049,🤗🤗❤️❤️👍👍,Alone
64df0e7eabdfc5db9e164bc8,13050,I am very happy to listen to this song. I like it the most in the world. Keep going. Me and others are always cheering for you ☺️💖,Alone
64df0e7eabdfc5db9e164bc9,13051,"Ultima canción que emitió maxima fm, siempre en mi coche sintonizada cuando era mozuelo",Alone
64df0e7eabdfc5db9e164bca,13052,I want to know the name of singer of this masterpiece❤️,Alone
64df0e7eabdfc5db9e164bcb,13053,y emepeses a vivir mi vida con esta bella musica recuerdo por el 16 ufaaa q tiempos,Alone
64df0e7eabdfc5db9e164bcc,13054,T💗u💓👍,Alone
64df0e7eabdfc5db9e164bcd,13055,Nice,Alone
64df0e7eabdfc5db9e164bce,13056,Ups***froom you phone.. Ok... Hay:::,Alone
64df0e7eabdfc5db9e164bcf,13057,You alan walker.. Key...roght.. Who are you..?...@??? Fine..,Alone
64df0e7eabdfc5db9e164bd0,13058,"You... Compyuter..Hay..AW+ send... You..letop... Hay...A+..walker...send.. *:::this is my phone my number***$end..in you compyuter... You masage.. **bali jowo***,you know+ hay** you crew::: in live music in the world** nice** yeach waching you... Thanks .. Goo had..  concert cdocumentary... You story in you job.. Right..i like thats... Thank you fary much..guy'$+all you crew... Okay... Ouww...nice:::",Alone
64df0e7eabdfc5db9e164bd1,13059,Gw doang Indonesia sendiri,Alone
64df0e7eabdfc5db9e164bd2,13060,00:04,Alone
64df0e7eabdfc5db9e164bd3,13061,hachke,Alone
64df0e7eabdfc5db9e164bd4,13062,"Alan Walker is such a big inspiration to me and is the main reason why I started making music in the first place. My dream is to become as successful as him one day. To anyone reading this I wish you the best in chasing your dreams and perusing them. just know that anything is possible that you set your mind to. But you have to be willing to work for it. There will be tough times in your life that try to bring you down, but you need to get up and keep moving.",Alone
64df0e7eabdfc5db9e164bd5,13063,i will follow on you Alan Walker,Alone
64df0e7eabdfc5db9e164bd6,13064,Marvelous 😍😍,Alone
64df0e7eabdfc5db9e164bd7,13065,Verstappen !!,Alone
64df0e7eabdfc5db9e164bd8,13066,We listen it 5 years ago but still listining. Because magic of the lyrics of ALAN WALKER's song😄😄😄,Alone
64df0e7eabdfc5db9e164bd9,13067,Блин я подумал что это российская песня на 1.6 млрд просмотров а это оказываеться Алан Волкер :D,Alone
64df0e7eabdfc5db9e164bda,13068,لفلکا کنفنذ ت,Alone
64df0e7eabdfc5db9e164bdb,13069,What a music😍 Thanks to Alan Walker for this masterpiece. Just incredible feeling from this vocals and beats. Loved one...🤩,Alone
64df0e7eabdfc5db9e164bdc,13070,Am n't along 🌼,Alone
64df0e7eabdfc5db9e164bdd,13071,Yes still im not Alone 😌,Alone
64df0e7eabdfc5db9e164bde,13072,"2 aralık 2016 dolar kuru 3,59 TL",Alone
64df0e7eabdfc5db9e164bdf,13073,alan     walker   estan    chidos    tus   canciones,Alone
64df0e7eabdfc5db9e164be0,13074,ليش هكذ؟؟؟؟؟ واااااو,Alone
64df0e7eabdfc5db9e164be1,13075,Next year I will come to listen and comment again so you will know I listen every year I love your song much😘😘😘,Alone
64df0e7eabdfc5db9e164be2,13076,Gak nyangka udah 5 tahun lalu😌,Alone
64df0e7eabdfc5db9e164be3,13077,verey nice,Alone
64df0e7eabdfc5db9e164be4,13078,Am from somali🇸🇴 big fun alan,Alone
64df0e7eabdfc5db9e164be5,13079,Looli,Alone
64df0e7eabdfc5db9e164be6,13080,🙏psl Gsa spo me,Alone
64df0e7eabdfc5db9e164be7,13081,Rococo,Alone
64df0e7eabdfc5db9e164be8,13082,I always listen to this!,Alone
64df0e7eabdfc5db9e164be9,13083,:),Alone
64df0e7eabdfc5db9e164bea,13084,Казактар барма🇰🇿,Alone
64df0e7eabdfc5db9e164beb,13085,"1 billion, amazing",Alone
64df0e7eabdfc5db9e164bec,13086,I love that music,Alone
64df0e7eabdfc5db9e164bed,13087,I know you have listening to it everyday.\nAm I wrong?,Alone
64df0e7eabdfc5db9e164bee,13088,It's tradition to return once a while,Alone
64df0e7eabdfc5db9e164bef,13089,Let's go 5yrs back. And feel it again :),Alone
64df0e7eabdfc5db9e164bf0,13090,Yng orang indonesia mana aja nih 😊🤗,Alone
64df0e7eabdfc5db9e164bf1,13091,Q vibe meus amihos q vibe !!! \nChega a arrepiar slk!!!!,Alone
64df0e7eabdfc5db9e164bf2,13092,"im brazilian , and i love this song and i even heard it on my car radio lol really good nostalgia",Alone
64df0e7eabdfc5db9e164bf3,13093,:D,Alone
64df0e7eabdfc5db9e164bf4,13094,Me gusta mucho,Alone
64df0e7eabdfc5db9e164bf5,13095,Back when life was good,Alone
64df0e7eabdfc5db9e164bf6,13096,loveeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Alone
64df0e7eabdfc5db9e164bf7,13097,a,Alone
64df0e7eabdfc5db9e164bf8,13098,If you are hearing and watching this legendary song...just keep rocking,Alone
64df0e7eabdfc5db9e164bf9,13099,Its 13 December 2021 ❤️,Alone
64df0e7eabdfc5db9e164bfa,13100,1B. 🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🤟🤟🤟🤟🤟🌞😎😎😎😎😎😎😎😎😎😎😎❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,Alone
64df0e7eabdfc5db9e164bfb,13101,Cool music 😊😊😊,Alone
64df0e7eabdfc5db9e164bfc,13102,Pee,Alone
64df0e7eabdfc5db9e164bfd,13103,I know \nI am not alone,Alone
64df0e7eabdfc5db9e164bfe,13104,Good old memories,Alone
64df0e7eabdfc5db9e164bff,13105,MI EDOLO :D,Alone
64df0e7eabdfc5db9e164c00,13106,;-;,Alone
64df0e7eabdfc5db9e164c01,13107,"Yes, I’m not alone, I've got my tribe. Blessings ❤️🙂",Alone
64df0e7eabdfc5db9e164c02,13108,Who See in 2021 December,Alone
64df0e7eabdfc5db9e164c03,13109,Every time I listen to a song by Alan Walker I feel at home.\nI love so much your songs. Alan Walker you can do it ❤,Alone
64df0e7eabdfc5db9e164c04,13110,good,Alone
64df0e7eabdfc5db9e164c05,13111,This is why i love black,Alone
64df0e7eabdfc5db9e164c06,13112,やばい久しぶりに聞いたら泣きそうになった\nあと日本人はここだよ,Alone
64df0e7eabdfc5db9e164c07,13113,Walkers join,Alone
64df0e7eabdfc5db9e164c08,13114,This songs brings me so much nostalgia,Alone
64df0e7eabdfc5db9e164c09,13115,☺,Alone
64df0e7eabdfc5db9e164c0a,13116,"ɪᴛ's ᴅᴇᴄᴇᴍʙᴇʀ 2021, ʟᴇᴛ's sᴇᴇ ʜᴏᴡ ᴍᴀɴʏ ʟᴇɢᴇɴᴅs ᴀʀᴇ ʟɪsᴛᴇɴɪɴɢ ᴛᴏ ᴛʜɪs ᴍᴀsᴛᴇʀᴘɪᴇᴄᴇ 💕",Alone
64df0e7eabdfc5db9e164c0b,13117,Piece of nostalgia,Alone
64df0e7eabdfc5db9e164c0c,13118,Hooooooo😍😍,Alone
64df0e7eabdfc5db9e164c0d,13119,im really alone brother 😭😭😓😓,Alone
64df0e7eabdfc5db9e164c0e,13120,Please Seaport me🥺🥺🥺🙏🙏🙏,Alone
64df0e7eabdfc5db9e164c0f,13121,How many legends are there 😂💓 ??,Alone
64df0e7eabdfc5db9e164c10,13122,Dios que recuerdos,Alone
64df0e7eabdfc5db9e164c11,13123,this song is legendary,Alone
64df0e7eabdfc5db9e164c12,13124,Why just why haven't i liked this video it's litterly cause i am the dumbest,Alone
64df0e7eabdfc5db9e164c13,13125,nostalgia time! <3,Alone
64df0e7eabdfc5db9e164c14,13126,this is litro my fav song from him,Alone
64df0e7eabdfc5db9e164c15,13127,A Walker is ready for the pandemic since ever,Alone
64df0e7eabdfc5db9e164c16,13128,🙁😍😇,Alone
64df0e7eabdfc5db9e164c17,13129,This song is very BEAUTIFUL really because Alan Walker is a singer very good,Alone
64df0e7eabdfc5db9e164c18,13130,aaaaaaaaaaaaaaaaaaaaa,Alone
64df0e7eabdfc5db9e164c19,13131,Good one man 😍,Alone
64df0e7eabdfc5db9e164c1a,13132,خلال مؤتمرها السنوي الذي كان في الأرض فأخرجه وإن كان في استقباله رئيس الوزراء العراقي,Alone
64df0e7fabdfc5db9e164c1b,13133,My God what nostalgia,Alone
64df0e7fabdfc5db9e164c1c,13134,"Watching this i realize, Wearing masks used to be so cool.",Alone
64df0e7fabdfc5db9e164c1d,13135,🤗❤,Alone
64df0e7fabdfc5db9e164c1e,13136,Nostalgic,Alone
64df0e7fabdfc5db9e164c1f,13137,"I love you Alan, your music made me go thru my darkest days",Alone
64df0e7fabdfc5db9e164c20,13138,There are some songs in the earth. They never die,Alone
64df0e7fabdfc5db9e164c21,13139,Sonu what's the meaning of ninthe kunjama??,Alone
64df0e7fabdfc5db9e164c22,13140,Next? Airplane pt 2 (BTS)\nPlease 🥺,Alone
64df0e7fabdfc5db9e164c23,13141,My love \n\nI love you sooo much \nBhot pyaar aa rha hai🥺🥺😚😚😚,Alone
64df0e7fabdfc5db9e164c24,13142,But what they're doing?🧐,Alone
64df0e7fabdfc5db9e164c25,13143,قبلني حبيبي😚😚,Alone
64df0e7fabdfc5db9e164c26,13144,This song ✌🏻😌,Alone
64df0e7fabdfc5db9e164c27,13145,Oh 😲😲my god my favorite singer forever,Alone
64df0e7fabdfc5db9e164c28,13146,Hay quá anh ơi 2021 ai còn nghe không,Alone
64df0e7fabdfc5db9e164c29,13147,I also love walkers and I join walkers,Alone
64df0e7fabdfc5db9e164c2a,13148,i like this song,Alone
64df0e7fabdfc5db9e164c2b,13149,Alan walker and marshmallow is great ❤️,Alone
64df0e7fabdfc5db9e164c2c,13150,thank's,Alone
64df0e7fabdfc5db9e164c2d,13151,Njir gg 😱,Alone
64df0e7fabdfc5db9e164c2e,13152,UR IN MY TOP 10 TEN FAV CELEBS,Alone
64df0e7fabdfc5db9e164c2f,13153,No matter what song comes out this will be my all time favorite,Alone
64df0e7fabdfc5db9e164c30,13154,Just one heart man... My day is made 😊,Alone
64df0e7fabdfc5db9e164c31,13155,Alan walkers should get 100 millions subcribers,Alone
64df0e7fabdfc5db9e164c32,13156,Civilian camera: * capture blacksuit guy*\nMe: walkers!\nOn tivi: Breaking news there is a sign call “ walkers join* \nMe: Walkers!!,Alone
64df0e7fabdfc5db9e164c33,13157,"Ahh,the good old days when Alan Walker's songs were the best",Alone
64df0e7fabdfc5db9e164c34,13158,Go walkas!!!,Alone
64df0e7fabdfc5db9e164c35,13159,Your music is so nostalgic and truly has a beautiful meaning to it love your music bro,Alone
64df0e7fabdfc5db9e164c36,13160,This is Masterpiece,Alone
64df0e7fabdfc5db9e164c37,13161,😊👌,Alone
64df0e7fabdfc5db9e164c38,13162,Such a great masterpiece ever❤️❤️❤️😍😍,Alone
64df0e7fabdfc5db9e164c39,13163,It has been 5 years wow! this sure brings back memories,Alone
64df0e7fabdfc5db9e164c3a,13164,А почему на русском описание...,Alone
64df0e7fabdfc5db9e164c3b,13165,思い出した全て自分が忘れてきた全てを,Alone
64df0e7fabdfc5db9e164c3c,13166,Los hacker,Alone
64df0e7fabdfc5db9e164c3d,13167,Who r still listening this song\n👍=Listening the song,Alone
64df0e7fabdfc5db9e164c3e,13168,1m comments,Alone
64df0e7fabdfc5db9e164c3f,13169,"This song and “Love Me” by Lukaz are some of the only things getting me through these hard times, thank god for music!! I love you  💕",Alone
64df0e7fabdfc5db9e164c40,13170,bautiful songnI love it easy,Alone
64df0e7fabdfc5db9e164c41,13171,You are Love AW🖤🔥🧿,Alone
64df0e7fabdfc5db9e164c42,13172,nice,Alone
64df0e7fabdfc5db9e164c43,13173,Aah..always put everyone on another level...💎,Alone
64df0e7fabdfc5db9e164c44,13174,greetings from Indonesia 🇮🇩,Alone
64df0e7fabdfc5db9e164c45,13175,Who is felling this masterpiece❤️❤️❣️❣️🇮🇳,Alone
64df0e7fabdfc5db9e164c46,13176,*Waiting for my brothers and sisters who'll support me 😘🙂*,Alone
64df0e7fabdfc5db9e164c47,13177,Hkjlllll,Alone
64df0e7fabdfc5db9e164c48,13178,Alan Walker was aware of Corona from last five years 😂,Alone
64df0e7fabdfc5db9e164c49,13179,SO COOL,Alone
64df0e7fabdfc5db9e164c4a,13180,💎,Alone
64df0e7fabdfc5db9e164c4b,13181,"Lost in your mind\nI wanna know\nAm I losing my mind?\nNever let me go\nIf this night is not forever\nAt least we are together\nI know I'm not alone\nI know I'm not alone\nAnywhere, whenever\nApart, but still together\nI know I'm not alone\nI know I'm not alone\nI know I'm not alone\nI know I'm not alone\nUnconscious mind\nI'm wide awake\nWanna feel one last time\nTake my pain away\nIf this night is not forever\nAt least we are together\nI know I'm not alone\nI know I'm not alone\nAnywhere, whenever\nApart, but still together\nI know I'm not alone\nI know I'm not alone\nI know I'm not alone\nI know I'm not alone\nI'm not alone\nI'm not alone\nI'm not alone (I know I'm not alone)\nI'm not alone\nI'm not alone\nI'm not alone (I know I'm not alone)",Alone
64df0e7fabdfc5db9e164c4c,13182,This was the first song I heard by Alan Walker and I was a Freshman in HS. I’m now finishing up my first semester in College and I came back for some nostalgia,Alone
64df0e7fabdfc5db9e164c4d,13183,too good!,Alone
64df0e7fabdfc5db9e164c4e,13184,hi guys,Alone
64df0e7fabdfc5db9e164c4f,13185,💛❤️❤️💛💛💖💝💌👩‍👩‍👧,Alone
64df0e7fabdfc5db9e164c50,13186,أنتم عبدة الشيطان والدجال والدجالين,Alone
64df0e7fabdfc5db9e164c51,13187,I can't express...................................... ❤️,Alone
64df0e7fabdfc5db9e164c52,13188,Legendary,Alone
64df0e7fabdfc5db9e164c53,13189,That was something crazy,Alone
64df0e7fabdfc5db9e164c54,13190,quien mas escucha esta jollita de cancion en pleno 2021 :D,Alone
64df0e7fabdfc5db9e164c55,13191,"lt's December 2021, let's See how many legends are listening to this masterpiece ♡.",Alone
64df0e7fabdfc5db9e164c56,13192,Love this 🥰,Alone
64df0e7fabdfc5db9e164c57,13193,"I know im not alone !!! :,)",Alone
64df0e7fabdfc5db9e164c58,13194,Hacking     touch  make the video  osm,Alone
64df0e7fabdfc5db9e164c59,13195,;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES;re all ;bring others ;explode others ;jail others ;ff ;m I AM GOING TO FARM YOUR BODIES,Alone
64df0e7fabdfc5db9e164c5a,13196,Feels like it was 2016 days ago ;-;  Alone still feels so good man i love it :D,Alone
64df0e7fabdfc5db9e164c5b,13197,Beteful,Alone
64df0e7fabdfc5db9e164c5c,13198,Don't worry I am here 2021 December 😂,Alone
64df0e7fabdfc5db9e164c5d,13199,Fuk woe,Alone
64df0e7fabdfc5db9e164c5e,13200,😍😍😍,Alone
64df0e7fabdfc5db9e164c5f,13201,Sedang mencari Koment Indo,Alone
64df0e7fabdfc5db9e164c60,13202,Okey,Alone
64df0e7fabdfc5db9e164c61,13203,I join you,Alone
64df0e7fabdfc5db9e164c62,13204,It's crazy how many people come back to this everyday. This song is legendary ♡,Alone
64df0e7fabdfc5db9e164c63,13205,I would like to have that hoddie but ut litlle bit cost too much,Alone
64df0e7fabdfc5db9e164c64,13206,I'm leaving this comment here so after a month or a year when someone likes it I get reminded of this song ❤️❤️❤️❣️,Alone
64df0e7fabdfc5db9e164c65,13207,Soch if you're watching this in 2021 keep rocking,Alone
64df0e7fabdfc5db9e164c66,13208,Thank you for posting this video Alan,Alone
64df0e7fabdfc5db9e164c67,13209,I want to know who is listening to this epic song!!,Alone
64df0e7fabdfc5db9e164c68,13210,Ala madre ya han pasado 5 años😮✨\nAún me acuerdo cuando salió apenas 😭tenía solo 13 años\nACTUALMENTE TENGO 18😅\nestá canción me trae mucha nostalgia ♥️✨🥺,Alone
64df0e7fabdfc5db9e164c69,13211,I love the song,Alone
64df0e7fabdfc5db9e164c6a,13212,40.9m subscribers but 1b plus views 😆,Alone
64df0e7fabdfc5db9e164c6b,13213,Buena cancion,Alone
64df0e7fabdfc5db9e164c6c,13214,😆👍👍👏👏,Alone
64df0e7fabdfc5db9e164c6d,13215,Wow,Alone
64df0e7fabdfc5db9e164c6e,13216,"its been almost 6 years, still its a masterpieace",Alone
64df0e7fabdfc5db9e164c6f,13217,perfect,Alone
64df0e7fabdfc5db9e164c70,13218,What a beautiful song,Alone
64df0e7fabdfc5db9e164c71,13219,Title - alone\nLyrics - i'm not alone,Alone
64df0e7fabdfc5db9e164c72,13220,It's crazy how many people go back to it every day. This song is legendary.,Alone
64df0e7fabdfc5db9e164c73,13221,What a legend,Alone
64df0e7fabdfc5db9e164c74,13222,Me encanta esta música\nI love this song,Alone
64df0e7fabdfc5db9e164c75,13223,El mejor 💯🎶🔥🔥🔥,Alone
64df0e7fabdfc5db9e164c76,13224,We are all moving on 🥺🥺🥺🥺,Alone
64df0e7fabdfc5db9e164c77,13225,mii cat is 5 years yo only half  a year to go tell  me how old are you pets,Alone
64df0e7fabdfc5db9e164c78,13226,I grew up in foster care. I’m 27 and I don’t have a driver’s license. I’m trapped in my apartment. But I’m still here. I’ll keep moving forward. Some day I won’t be alone.,Alone
64df0e7fabdfc5db9e164c79,13227,Aí sim e música.,Alone
64df0e7fabdfc5db9e164c7a,13228,te adoro cuando  sea una adulta como tu sere una jaker me inspiras Alan walker,Alone
64df0e7fabdfc5db9e164c7b,13229,Спасибо за детство,Alone
64df0e7fabdfc5db9e164c7c,13230,Sure,Alone
64df0e7fabdfc5db9e164c7d,13231,Nostalgia the song,Alone
64df0e7fabdfc5db9e164c7e,13232,Lovely,Alone
64df0e7fabdfc5db9e164c7f,13233,2022 anyone,Alone
64df0e7fabdfc5db9e164c80,13234,I pray who ever read this becomes successful,Alone
64df0e7fabdfc5db9e164c81,13235,Fun fact = the comment section is always active after 5 year,Alone
64df0e7fabdfc5db9e164c82,13236,The biggest mistake we ever did as a kids was thinking growing up would be fun,Alone
64df0e7fabdfc5db9e164c83,13237,1.2 billion views amazing,Alone
64df0e7fabdfc5db9e164c84,13238,The Song Is Never Die,Alone
64df0e7fabdfc5db9e164c85,13239,Love you musiix,Alone
64df0e7fabdfc5db9e164c86,13240,Alan walker never gonna be alone because we are with him,Alone
64df0e7fabdfc5db9e164c87,13241,"This song has a special touch, which will never fade.... 😘",Alone
64df0e7fabdfc5db9e164c88,13242,AW+...hay A+::: ouww..beautifuel...nice.. You live consert+: y yeach.. emm i like you...music live..vidio consert... Thanks..HA¥:::@+::,Alone
64df0e7fabdfc5db9e164c89,13243,Lets goooo,Alone
64df0e7fabdfc5db9e164c8a,13244,Superb song,Alone
64df0e7fabdfc5db9e164c8b,13245,India❤,Alone
64df0e7fabdfc5db9e164c8c,13246,I needed this song during COVID,Alone
64df0e7fabdfc5db9e164c8d,13247,Just noticed that there is an alan walker lore,Alone
64df0e7fabdfc5db9e164c8e,13248,Only person prepared for corona,Alone
64df0e7fabdfc5db9e164c8f,13249,Best DJ Alan Walker I love you,Alone
64df0e7fabdfc5db9e164c90,13250,17:04 8/3 nói ra hơi ngại. Nhưng hiện tại em chưa có người yêu,Alone
64df0e7fabdfc5db9e164c91,13251,I💖U ALAN WAIKER,Alone
64df0e7fabdfc5db9e164c92,13252,Awww🥰\nthis is perfact song..💥,Alone
64df0e7fabdfc5db9e164c93,13253,I come here everyday to listen this song and it motivates me a lot😌,Alone
